g1.gid,g2.gid,ged,hungarian,vj,beam5,beam10
1230,173,153,161,153,213,213
1230,613,43,85,115,69,43
1230,1427,43,105,101,43,43
1230,1464,86,90,86,108,108
1230,1340,85,111,103,85,85
1230,661,78,124,130,78,78
1230,748,86,92,86,108,108
1230,198,71,113,121,71,71
1230,537,245,271,261,245,245
1230,290,74,118,116,74,80
1230,69,85,101,117,85,85
1230,654,953,1001,1017,953,953
1230,951,66,106,122,66,72
1230,1375,93,135,117,93,93
1230,453,80,94,80,116,116
1230,610,83,121,115,89,83
1230,1080,79,119,119,79,79
1230,13,88,120,114,88,88
1230,775,316,316,316,454,454
1230,26,592,592,592,730,730
1230,356,85,159,161,85,85
1230,414,64,104,114,64,64
1230,330,88,106,108,94,88
1230,65,54,120,122,54,54
1230,905,493,513,541,493,493
1230,241,209,351,349,209,209
1230,958,80,118,120,80,80
1230,470,659,659,659,747,747
1230,1209,249,315,327,249,249
1230,592,82,156,160,82,82
1230,68,121,171,167,121,121
1230,1472,80,136,128,80,92
1230,886,82,128,120,84,82
1230,239,137,165,169,137,137
1230,1358,133,133,133,199,199
1230,1096,68,94,112,68,68
1230,1383,133,133,133,199,199
1230,527,379,379,379,517,517
1230,94,592,592,592,730,730
1230,271,46,90,90,46,116
1230,493,61,107,125,61,77
1230,268,125,225,233,125,125
1230,186,72,98,98,72,72
1230,735,820,860,858,820,820
1230,341,133,133,133,199,199
1230,442,637,637,637,751,751
1230,36,54,110,120,88,54
1230,1037,259,387,379,259,259
1230,743,316,316,316,454,454
1230,1022,178,178,196,260,260
1230,232,89,89,91,131,131
1230,664,25,25,53,25,25
1230,342,133,133,133,199,199
1230,1372,327,361,351,327,327
1230,509,379,379,379,517,517
1230,274,77,109,119,77,77
1230,468,53,53,53,89,89
1230,671,80,114,130,80,80
1230,1224,682,820,850,682,682
1230,1038,450,588,604,450,450
1230,577,379,379,379,517,517
1230,599,325,325,325,477,477
1230,84,34,34,34,52,86
1230,9,60,122,118,60,60
1230,269,52,118,120,52,52
1230,328,73,105,117,73,73
1230,1001,215,271,285,215,229
1230,990,73,139,145,77,73
1230,679,347,347,347,485,485
1230,1456,22,22,54,30,30
1230,38,56,120,124,56,56
1230,193,64,88,90,64,64
1230,199,117,169,179,117,117
1230,1246,133,133,133,199,199
1237,956,93,105,105,93,93
1237,1013,61,61,61,85,85
1237,1109,118,118,118,142,142
1237,272,102,140,134,106,102
1237,1420,139,145,151,139,139
1237,1249,273,329,313,273,273
1237,899,38,38,38,52,52
1237,1361,37,37,37,37,37
1237,162,86,106,106,86,86
1237,643,31,43,43,31,31
1237,920,817,873,885,817,817
1237,991,609,677,683,609,609
1237,942,23,27,27,23,23
1237,78,39,49,49,39,39
1237,327,42,42,52,46,46
1237,1492,76,94,92,76,76
1237,1313,565,677,673,565,565
1237,54,36,36,36,54,54
1237,1413,47,55,55,47,47
1237,717,48,48,48,52,52
1237,1066,56,62,56,56,56
1237,563,79,79,79,103,103
1237,169,130,194,198,130,130
1237,1202,61,61,61,85,85
1237,62,35,35,35,35,35
1237,1178,148,160,158,148,148
1237,666,1464,1574,1574,1464,1464
1237,686,32,32,32,32,32
1237,904,36,54,54,36,36
1237,1042,29,29,29,29,29
1237,1345,98,98,98,122,122
1237,1131,118,118,118,142,142
1237,855,38,38,38,52,52
1237,243,57,63,65,57,57
1237,1227,147,181,179,151,147
1237,630,43,49,43,43,43
1237,1180,38,44,38,44,44
1237,742,120,136,138,120,126
1237,1321,73,95,97,75,73
1237,1207,33,45,33,33,33
1237,378,182,196,210,182,182
1237,298,186,248,234,186,186
1237,1148,91,103,99,91,91
1237,170,166,180,176,166,166
1237,137,60,60,64,68,68
1237,827,817,873,885,817,817
1237,1439,170,214,208,170,170
1237,1270,170,200,194,170,170
1237,535,50,56,56,50,50
1237,943,79,79,79,103,103
1237,286,41,47,47,41,41
1237,1149,84,94,100,84,84
1237,1002,45,57,57,47,45
1237,149,36,36,36,40,40
1237,941,360,466,454,360,360
1237,1039,22,22,28,22,32
1237,939,37,45,43,37,37
1237,1108,45,63,61,45,45
1237,710,61,61,61,85,85
1237,415,103,129,127,123,103
1237,673,40,54,54,40,40
1237,258,53,61,63,53,53
1237,1269,387,469,463,387,387
1237,497,47,53,55,47,47
1237,1017,118,118,118,142,142
1237,189,161,161,161,185,185
1237,860,79,79,79,103,103
1237,609,67,87,93,67,67
1237,159,109,117,121,109,109
1237,603,404,404,404,428,428
1237,281,118,118,118,142,142
1237,862,80,86,80,84,80
1237,893,59,69,75,59,59
1237,109,21,21,21,25,25
1237,1161,118,118,118,142,142
1237,112,97,119,123,97,97
1237,358,44,48,48,44,44
1237,874,581,657,653,581,581
1237,256,57,57,57,57,57
1237,339,40,56,52,40,40
1237,45,50,58,58,50,50
1237,721,36,56,56,36,36
1237,1056,53,53,53,63,63
1237,1388,35,35,35,35,35
1237,72,47,47,47,53,53
1237,683,30,30,30,30,30
1237,1145,33,33,41,35,37
1237,1400,68,78,78,68,68
1237,408,109,117,121,109,109
1237,1344,36,36,36,54,54
1237,333,73,77,73,75,75
1237,196,61,69,71,61,61
1237,982,107,119,125,107,107
1237,433,59,65,59,59,59
1237,1181,98,98,98,122,122
1237,25,58,74,70,58,58
1237,391,17,17,17,21,21
1237,1166,118,118,118,142,142
1237,1083,30,30,30,32,32
1237,953,40,48,40,40,40
1237,1068,61,61,61,85,85
1237,882,79,79,79,103,103
1237,15,43,43,43,43,43
1237,1015,30,30,30,40,36
1237,138,58,68,64,58,58
1237,508,436,436,436,460,460
1237,322,32,52,44,32,32
1237,441,43,55,59,43,43
1237,1230,77,87,85,77,77
1237,48,55,117,101,55,55
1237,128,43,51,53,47,43
1237,43,161,161,161,185,185
1237,75,150,212,208,150,150
1237,858,72,86,90,84,72
1237,1319,115,127,123,115,115
1237,680,38,38,38,52,52
1237,240,78,86,84,78,78
1237,364,61,61,61,85,85
1237,375,44,46,44,44,44
1237,282,118,118,118,142,142
1237,1043,98,98,98,122,122
1237,626,61,71,73,61,61
1237,1387,84,94,100,84,84
1237,1190,79,79,79,103,103
1237,588,47,59,63,47,47
1237,894,29,29,29,29,29
1237,164,37,37,37,49,49
1237,315,118,118,118,142,142
1237,639,66,86,86,66,66
1237,1059,21,21,21,25,25
1237,1426,98,104,108,98,98
1237,1283,57,57,57,57,57
1237,226,161,161,161,185,185
1237,368,100,156,162,100,100
1237,554,37,37,37,47,47
1237,730,48,60,54,48,48
1237,344,61,61,61,85,85
1237,460,91,103,113,91,91
1237,568,41,61,55,41,41
1237,633,93,101,105,93,93
1237,1144,27,27,27,27,27
1237,728,61,73,73,61,61
1237,35,33,43,33,33,33
1237,1357,46,54,54,46,46
1237,145,42,42,42,42,42
1237,1141,30,30,30,38,38
1237,455,63,63,65,65,65
1237,1430,0,0,0,0,0
1237,932,42,48,48,42,42
1237,332,101,105,101,137,119
1237,179,10,10,10,10,10
1237,617,29,29,29,33,33
1237,900,373,373,373,397,397
1237,98,38,38,38,52,52
1237,1349,48,76,64,48,48
1237,1138,24,24,36,24,24
1237,1048,265,311,317,265,265
1237,28,38,38,38,52,52
1237,889,38,38,38,52,52
1237,1294,61,61,61,85,85
1237,1074,65,125,131,65,65
1237,436,56,62,62,56,60
1237,994,436,436,436,460,460
1237,716,464,480,482,464,464
1237,806,373,373,373,397,397
1237,1499,118,118,118,142,142
1237,317,98,132,142,98,98
1237,1346,334,400,388,334,334
1237,172,36,60,62,36,36
1237,397,649,649,649,673,673
1237,192,117,119,117,117,117
1237,829,79,79,79,103,103
1237,40,44,54,58,48,44
1237,178,44,54,58,44,44
1237,887,869,933,931,869,869
1237,81,21,21,21,21,21
1237,336,172,180,180,172,172
1237,971,436,436,436,460,460
1237,158,70,80,78,70,70
1237,264,649,649,649,673,673
1237,27,649,649,649,673,673
1237,76,57,57,57,57,57
1237,225,40,44,50,40,40
1237,837,37,37,37,49,49
1237,153,28,30,30,28,28
1237,1225,47,65,71,47,47
1237,279,25,25,25,25,25
1237,11,34,34,40,34,34
1237,681,242,290,298,242,242
1237,576,373,373,373,397,397
1237,517,36,56,54,36,36
1237,302,40,60,54,44,40
1237,1165,30,30,30,30,30
1237,1248,79,79,79,103,103
1237,635,436,436,436,460,460
1237,1183,230,290,280,230,230
1237,91,35,41,41,35,35
1237,1146,98,98,98,122,122
1237,1497,56,64,64,56,56
1237,916,106,120,124,106,106
1237,722,42,50,58,42,42
1237,880,79,79,79,103,103
1237,682,54,68,68,54,54
1237,260,45,59,57,45,45
1237,278,129,145,139,129,129
1237,1389,16,20,20,16,16
1237,117,85,99,95,85,85
1237,61,34,34,34,44,44
1237,793,56,72,74,56,56
1237,709,436,436,436,460,460
1237,587,46,46,54,46,46
1237,51,34,34,34,44,44
1237,1290,97,117,109,105,97
1237,432,76,78,80,76,76
1237,961,24,24,40,24,24
1237,294,40,42,40,52,52
1237,111,91,91,91,93,93
1237,55,74,88,88,74,74
1237,1113,61,61,61,85,85
1237,685,544,610,610,544,544
1237,348,35,35,35,35,35
1237,21,41,49,49,97,41
1237,53,112,124,130,112,112
1237,842,45,53,45,63,63
1237,60,111,121,117,111,111
1237,340,649,649,649,673,673
1237,371,31,43,31,41,41
1237,1363,36,44,42,36,36
1237,1258,334,400,388,334,334
1237,257,118,118,118,142,142
1237,119,149,157,153,149,149
1237,1123,98,98,98,122,122
1237,693,119,119,127,119,119
1237,1281,109,117,117,109,109
1237,723,57,57,57,57,57
1237,579,28,44,44,28,28
1237,946,817,873,895,817,817
1237,37,14,14,14,18,18
1237,469,117,185,185,117,117
1237,1327,26,32,40,26,26
1237,367,63,65,73,63,63
1237,292,161,161,161,185,185
1237,745,61,61,61,85,85
1237,753,85,91,91,85,85
1237,1061,183,237,237,183,183
1237,924,436,436,436,460,460
1237,181,35,43,41,35,35
1237,173,162,170,170,162,162
1237,613,70,78,76,90,70
1237,1427,84,114,116,84,84
1237,1464,57,57,57,57,57
1237,1340,44,70,70,44,44
1237,661,61,67,67,61,61
1237,748,83,89,89,83,83
1237,198,48,56,56,48,48
1237,227,36,60,62,36,36
1237,537,242,290,298,242,242
1237,290,53,69,65,53,53
1237,69,80,92,92,94,80
1237,654,950,1032,1034,950,950
1237,429,46,46,52,56,56
1237,951,51,59,59,65,51
1237,1375,106,148,142,106,106
1237,464,42,44,44,42,70
1237,453,65,65,65,65,65
1237,610,42,48,48,48,42
1237,1139,12,12,12,12,12
1237,1080,58,96,96,58,58
1237,165,41,53,51,41,41
1237,13,57,65,65,57,57
1237,775,373,373,373,397,397
1237,1331,31,37,37,31,31
1237,26,649,649,649,673,673
1237,356,124,152,152,124,124
1237,414,57,67,63,57,57
1237,330,105,129,129,105,105
1237,65,85,99,99,85,85
1237,905,490,570,572,490,490
1237,241,266,348,350,266,266
1237,958,67,77,83,67,67
1237,470,684,696,696,684,684
1237,1370,79,79,79,103,103
1237,815,38,38,38,52,52
1237,1209,274,340,346,274,274
1237,592,123,151,141,123,123
1237,68,118,184,182,118,118
1237,1086,32,32,32,42,42
1237,1472,113,129,129,113,119
1237,1237,0,0,0,0,0
1237,571,28,44,44,28,28
1237,1079,25,25,25,25,25
1237,506,38,48,46,38,38
1237,651,45,63,65,45,45
1237,97,39,43,43,39,39
1237,886,53,73,71,53,63
1237,239,146,156,156,146,146
1237,662,29,29,29,29,29
1237,1358,118,118,118,142,142
1237,744,79,79,79,103,103
1237,1208,46,54,52,46,46
1237,774,37,37,37,49,49
1237,1096,69,85,95,69,69
1237,699,61,61,61,85,85
1237,1383,118,118,118,142,142
1237,1288,35,37,37,35,35
1237,527,436,436,436,460,460
1237,94,649,649,649,673,673
1237,144,38,38,38,46,46
1237,271,71,89,89,71,71
1237,477,35,43,35,35,35
1237,493,60,84,84,72,60
1237,268,172,232,232,172,172
1237,1272,61,61,61,85,85
1237,186,65,95,95,65,65
1237,735,817,873,885,817,817
1237,382,34,34,40,34,34
1237,341,118,118,118,142,142
1237,762,35,49,55,35,35
1237,1473,39,39,39,39,39
1237,629,42,58,58,42,42
1237,1278,36,54,44,36,36
1237,187,38,38,38,46,46
1237,703,49,57,61,49,49
1237,442,670,682,678,670,670
1237,36,51,57,59,75,51
1237,1037,316,396,392,316,316
1237,743,373,373,373,397,397
1237,1022,179,203,207,179,179
1237,485,47,63,65,47,47
1237,232,100,108,108,100,100
1237,1193,61,61,61,85,85
1237,707,61,61,61,85,85
1237,236,33,33,33,39,35
1237,416,34,34,40,34,34
1237,664,68,76,76,68,68
1237,287,53,53,53,63,63
1237,1465,34,34,34,44,44
1237,342,118,118,118,142,142
1237,370,47,55,55,47,47
1237,963,79,79,79,103,103
1237,1372,334,404,388,334,334
1237,738,39,53,53,43,39
1237,509,436,436,436,460,460
1237,80,44,60,60,44,44
1237,266,29,29,29,29,29
1237,274,64,70,70,64,70
1237,468,38,38,38,38,38
1237,67,42,56,50,56,42
1237,115,37,37,37,37,37
1237,671,55,63,63,55,55
1237,1111,61,61,61,85,85
1237,131,25,25,25,25,25
1237,746,40,52,56,40,40
1237,1224,731,811,825,731,731
1237,1038,507,597,615,507,507
1237,577,436,436,436,460,460
1237,599,382,382,382,392,392
1237,84,59,65,59,59,59
1237,9,63,63,63,65,65
1237,269,93,105,95,101,93
1237,228,53,61,65,53,53
1237,328,62,74,72,62,62
1237,550,13,13,13,13,13
1237,561,38,38,38,52,52
1237,1484,30,30,30,38,38
1237,1001,246,330,318,246,246
1237,660,36,52,54,36,36
1237,1218,0,0,0,0,0
1237,990,104,114,112,104,104
1237,679,404,404,404,428,428
1237,1276,79,79,79,103,103
1237,1456,65,73,71,65,65
1237,38,105,119,119,105,105
1237,1309,41,47,41,45,41
1237,163,20,20,20,26,26
1237,193,95,97,97,95,95
1237,1350,79,79,79,103,103
1237,199,146,168,166,146,162
1237,1246,118,118,118,142,142
1237,937,61,61,61,85,85
1237,402,37,43,37,37,37
1246,1013,57,57,57,57,57
1246,899,90,90,90,90,90
1246,1361,155,155,155,155,155
1246,643,147,147,147,147,147
1246,942,115,115,115,115,115
1246,78,145,145,145,145,145
1246,327,154,154,154,154,154
1246,54,130,130,130,130,130
1246,1413,127,127,127,127,127
1246,563,39,39,39,39,39
1246,1202,57,57,57,57,57
1246,62,153,153,153,153,153
1246,686,150,150,150,150,150
1246,904,142,142,142,142,142
1246,1042,105,105,105,105,105
1246,1345,20,20,20,20,20
1246,855,90,90,90,90,90
1246,1180,122,122,122,122,122
1246,1207,151,151,151,151,151
1246,535,144,144,144,144,144
1246,943,39,39,39,39,39
1246,286,133,133,133,133,133
1246,149,142,142,142,142,142
1246,939,129,129,129,129,129
1246,1108,121,121,121,121,121
1246,710,57,57,57,57,57
1246,673,134,134,134,134,134
1246,258,121,121,121,121,121
1246,860,39,39,39,39,39
1246,109,117,117,117,117,117
1246,358,128,128,128,128,128
1246,339,134,134,134,134,134
1246,45,146,146,146,146,146
1246,721,142,142,142,142,142
1246,1056,139,139,139,139,139
1246,1388,129,129,129,129,129
1246,683,148,148,148,148,148
1246,1145,121,121,121,121,121
1246,1344,130,130,130,130,130
1246,1181,20,20,20,20,20
1246,391,127,127,127,127,127
1246,1083,124,124,124,124,124
1246,953,120,120,120,120,120
1246,1068,57,57,57,57,57
1246,882,39,39,39,39,39
1246,15,147,147,147,147,147
1246,1015,118,118,118,118,118
1246,322,150,150,150,150,150
1246,441,149,149,149,149,149
1246,128,143,143,143,143,143
1246,680,90,90,90,90,90
1246,364,57,57,57,57,57
1246,375,150,150,150,150,150
1246,1043,20,20,20,20,20
1246,1190,39,39,39,39,39
1246,588,147,147,147,147,147
1246,894,135,135,135,135,135
1246,164,155,155,155,155,155
1246,1059,117,117,117,117,117
1246,554,137,137,137,137,137
1246,730,126,126,126,126,126
1246,344,57,57,57,57,57
1246,568,137,137,137,137,137
1246,1144,107,107,107,107,107
1246,35,151,151,151,151,151
1246,1357,104,104,104,104,104
1246,145,148,148,148,148,148
1246,1141,98,98,98,98,98
1246,1430,118,118,118,118,118
1246,932,146,146,146,146,146
1246,179,120,120,120,120,120
1246,617,109,109,109,109,109
1246,98,90,90,90,90,90
1246,1349,70,70,70,70,70
1246,1138,142,142,142,142,142
1246,28,90,90,90,90,90
1246,889,90,90,90,90,90
1246,1294,57,57,57,57,57
1246,172,132,132,132,132,132
1246,829,39,39,39,39,39
1246,40,152,152,152,152,152
1246,178,152,152,152,152,152
1246,81,97,97,97,97,97
1246,225,116,116,116,116,116
1246,837,155,155,155,155,155
1246,153,130,130,130,130,130
1246,279,93,93,93,93,93
1246,11,140,140,140,140,140
1246,517,142,142,142,142,142
1246,302,116,116,116,116,116
1246,1165,148,148,148,148,148
1246,1248,39,39,39,39,39
1246,1146,20,20,20,20,20
1246,722,148,148,148,148,148
1246,880,39,39,39,39,39
1246,682,140,140,140,140,140
1246,260,153,153,153,153,153
1246,1389,126,126,126,126,126
1246,61,120,120,120,120,120
1246,587,144,144,144,144,144
1246,51,110,110,110,110,110
1246,961,142,142,142,142,142
1246,294,144,144,144,144,144
1246,1113,57,57,57,57,57
1246,348,145,145,145,145,145
1246,842,139,139,139,139,139
1246,371,147,147,147,147,147
1246,1363,130,130,130,130,130
1246,1123,20,20,20,20,20
1246,579,146,146,146,146,146
1246,37,124,124,124,124,124
1246,1327,120,120,120,120,120
1246,745,57,57,57,57,57
1246,181,131,131,131,131,131
1246,227,132,132,132,132,132
1246,429,72,72,72,72,72
1246,464,124,124,124,124,124
1246,1139,122,122,122,122,122
1246,165,125,125,125,125,125
1246,1331,135,135,135,135,135
1246,1370,39,39,39,39,39
1246,815,90,90,90,90,90
1246,1086,132,132,132,132,132
1246,1237,118,118,118,118,118
1246,571,146,146,146,146,146
1246,1079,119,119,119,119,119
1246,506,126,126,126,126,126
1246,651,121,121,121,121,121
1246,97,145,145,145,145,145
1246,662,135,135,135,135,135
1246,744,39,39,39,39,39
1246,1208,104,104,104,104,104
1246,774,155,155,155,155,155
1246,699,57,57,57,57,57
1246,1288,137,137,137,137,137
1246,144,138,138,138,138,138
1246,477,131,131,131,131,131
1246,1272,57,57,57,57,57
1246,382,140,140,140,140,140
1246,762,141,141,141,141,141
1246,1473,145,145,145,145,145
1246,629,152,152,152,152,152
1246,1278,142,142,142,142,142
1246,187,138,138,138,138,138
1246,703,135,135,135,135,135
1246,485,147,147,147,147,147
1246,1193,57,57,57,57,57
1246,707,57,57,57,57,57
1246,236,127,127,127,127,127
1246,416,140,140,140,140,140
1246,287,139,139,139,139,139
1246,1465,120,120,120,120,120
1246,370,143,143,143,143,143
1246,963,39,39,39,39,39
1246,738,133,133,133,133,133
1246,80,162,162,162,162,162
1246,266,135,135,135,135,135
1246,67,158,158,158,158,158
1246,115,155,155,155,155,155
1246,1111,57,57,57,57,57
1246,131,93,93,93,93,93
1246,746,134,134,134,134,134
1246,228,157,157,157,157,157
1246,550,105,105,105,105,105
1246,561,90,90,90,90,90
1246,1484,98,98,98,98,98
1246,660,154,154,154,154,154
1246,1218,118,118,118,118,118
1246,1276,39,39,39,39,39
1246,1309,133,133,133,133,133
1246,163,122,122,122,122,122
1246,1350,39,39,39,39,39
1246,937,57,57,57,57,57
1246,402,141,141,141,141,141
1246,956,43,43,43,43,43
1246,1109,0,0,0,0,0
1246,272,162,168,168,162,162
1246,1420,21,21,21,21,21
1246,1249,155,177,175,155,155
1246,162,142,142,148,154,154
1246,920,699,839,811,699,699
1246,991,491,587,523,491,491
1246,1492,124,124,124,132,132
1246,1313,467,559,523,467,467
1246,717,90,90,90,90,90
1246,1066,122,122,122,126,126
1246,169,142,142,142,142,142
1246,1178,30,30,30,30,30
1246,666,1346,1578,1584,1346,1346
1246,1131,0,0,0,0,0
1246,243,127,127,127,131,131
1246,1227,217,235,227,217,217
1246,630,131,131,131,131,131
1246,742,204,208,210,204,204
1246,1321,123,123,123,123,123
1246,378,182,198,192,182,182
1246,298,158,158,158,164,164
1246,1148,155,155,155,155,155
1246,170,242,252,242,250,250
1246,137,126,126,126,134,134
1246,827,699,839,811,699,699
1246,1439,176,186,186,176,176
1246,1270,212,222,222,222,212
1246,1149,136,138,138,136,136
1246,1002,121,121,121,121,121
1246,941,302,362,362,302,302
1246,1039,104,104,104,104,104
1246,415,185,185,185,205,205
1246,1269,309,339,327,309,309
1246,497,95,95,95,95,95
1246,1017,0,0,0,0,0
1246,189,43,43,43,43,43
1246,609,155,155,155,155,155
1246,159,111,123,125,111,111
1246,603,286,286,286,286,286
1246,281,0,0,0,0,0
1246,862,156,156,156,172,156
1246,893,125,125,125,125,125
1246,1161,0,0,0,0,0
1246,112,185,185,187,185,185
1246,874,463,497,463,463,463
1246,256,95,95,95,95,95
1246,72,89,89,89,89,89
1246,1400,134,134,134,146,146
1246,408,111,123,125,111,111
1246,333,157,165,163,157,157
1246,196,115,115,115,115,115
1246,982,185,189,197,185,185
1246,433,113,113,113,113,113
1246,25,150,150,152,150,150
1246,1166,0,0,0,0,0
1246,138,142,142,142,150,150
1246,508,318,318,318,318,318
1246,1230,133,133,133,133,133
1246,48,97,97,97,101,101
1246,43,43,43,43,43,43
1246,75,188,198,198,188,188
1246,858,150,158,160,150,152
1246,1319,63,63,63,63,63
1246,240,58,58,58,58,58
1246,282,0,0,0,0,0
1246,626,131,131,131,147,139
1246,1387,136,138,138,136,136
1246,315,0,0,0,0,0
1246,639,140,140,140,148,148
1246,1426,156,156,164,172,172
1246,1283,95,95,95,95,95
1246,226,43,43,43,43,43
1246,368,110,110,110,110,110
1246,460,115,115,115,117,117
1246,633,43,43,43,43,43
1246,728,145,149,149,145,145
1246,455,125,125,125,125,125
1246,332,187,187,187,217,211
1246,900,255,255,255,255,255
1246,1048,147,147,147,183,147
1246,1074,119,123,119,119,119
1246,436,134,136,136,134,134
1246,994,318,318,318,318,318
1246,716,346,346,346,346,346
1246,806,255,255,255,255,255
1246,1499,0,0,0,0,0
1246,317,104,104,104,104,104
1246,1346,216,238,236,216,216
1246,397,531,531,531,531,531
1246,192,195,195,195,199,199
1246,887,751,895,895,751,751
1246,336,54,54,54,54,54
1246,971,318,318,318,318,318
1246,158,150,150,150,158,158
1246,264,531,531,531,531,531
1246,27,531,531,531,531,531
1246,76,95,95,95,95,95
1246,1225,135,135,135,135,135
1246,681,176,248,248,176,176
1246,576,255,255,255,255,255
1246,635,318,318,318,318,318
1246,1183,190,190,190,190,190
1246,91,123,125,123,123,123
1246,1497,122,122,122,122,122
1246,916,188,188,188,188,188
1246,278,199,199,199,199,207
1246,117,171,171,171,171,171
1246,793,146,146,146,146,146
1246,709,318,318,318,318,318
1246,1290,147,169,169,147,147
1246,432,164,166,164,166,166
1246,111,157,157,159,181,181
1246,55,148,148,148,154,154
1246,685,426,426,426,426,426
1246,21,113,113,113,161,113
1246,53,154,168,170,154,154
1246,60,149,149,149,165,165
1246,340,531,531,531,531,531
1246,1258,216,238,236,216,216
1246,257,0,0,0,0,0
1246,119,27,27,27,27,27
1246,693,53,53,53,53,53
1246,1281,57,57,57,57,57
1246,723,129,129,129,133,133
1246,946,699,839,825,699,699
1246,469,155,179,175,155,155
1246,367,155,157,157,155,155
1246,292,43,43,43,43,43
1246,753,163,163,163,169,169
1246,1061,189,199,203,189,189
1246,924,318,318,318,318,318
1246,173,44,44,44,44,44
1246,613,148,156,154,172,148
1246,1427,150,160,160,152,150
1246,1464,95,95,95,95,95
1246,1340,114,114,114,114,114
1246,661,139,141,141,139,139
1246,748,105,105,105,113,113
1246,198,116,116,116,116,116
1246,537,176,248,248,176,176
1246,290,135,135,135,135,135
1246,69,158,158,158,160,160
1246,654,832,1030,1024,832,832
1246,951,133,133,133,133,133
1246,1375,160,166,160,162,162
1246,453,91,91,91,91,91
1246,610,132,132,132,132,132
1246,1080,100,100,100,108,108
1246,13,145,145,145,149,149
1246,775,255,255,255,255,255
1246,26,531,531,531,531,531
1246,356,204,204,204,204,204
1246,414,127,127,127,131,131
1246,330,147,147,147,147,147
1246,65,155,169,167,155,155
1246,905,372,372,372,372,372
1246,241,284,296,306,284,284
1246,958,143,143,143,155,155
1246,470,566,566,566,566,566
1246,1209,212,288,288,212,212
1246,592,201,221,213,201,201
1246,68,140,140,140,168,140
1246,1472,169,169,169,177,177
1246,886,141,141,141,143,141
1246,239,206,206,206,214,214
1246,1358,0,0,0,0,0
1246,1096,133,135,135,133,133
1246,1383,0,0,0,0,0
1246,527,318,318,318,318,318
1246,94,531,531,531,531,531
1246,271,139,143,149,139,139
1246,493,152,152,156,162,162
1246,268,208,232,232,208,208
1246,186,101,101,101,123,123
1246,735,699,839,811,699,699
1246,341,0,0,0,0,0
1246,442,552,552,552,552,552
1246,36,129,129,129,149,129
1246,1037,254,332,332,254,254
1246,743,255,255,255,255,255
1246,1022,61,61,61,61,61
1246,232,78,78,78,78,78
1246,664,136,136,136,136,136
1246,342,0,0,0,0,0
1246,1372,216,238,236,216,216
1246,509,318,318,318,318,318
1246,274,144,146,144,144,144
1246,468,80,80,80,80,80
1246,671,143,143,143,143,143
1246,1224,633,765,705,633,633
1246,1038,423,535,491,445,423
1246,577,318,318,318,318,318
1246,599,264,264,264,264,264
1246,84,113,113,113,113,113
1246,9,139,139,139,147,147
1246,269,169,169,169,183,183
1246,328,146,146,146,148,146
1246,1001,162,164,164,162,162
1246,990,180,188,196,180,180
1246,679,286,286,286,286,286
1246,1456,123,123,123,123,123
1246,38,169,169,169,171,171
1246,193,125,125,125,141,141
1246,199,212,228,228,212,234
1246,1246,0,0,0,0,0
1248,956,14,14,14,14,14
1248,1013,18,18,18,18,18
1248,1109,39,39,39,39,39
1248,272,141,155,157,141,141
1248,1420,60,60,60,60,60
1248,1249,194,290,284,194,194
1248,899,51,51,51,51,51
1248,1361,116,116,116,116,116
1248,162,129,129,129,137,137
1248,643,108,108,108,108,108
1248,920,738,864,836,738,738
1248,991,530,690,674,530,530
1248,942,86,86,86,86,86
1248,78,106,106,106,106,106
1248,327,115,115,115,115,115
1248,1492,113,113,113,123,123
1248,1313,486,680,664,486,486
1248,54,91,91,91,91,91
1248,1413,88,88,88,88,88
1248,717,89,89,89,89,89
1248,1066,101,101,101,113,113
1248,563,0,0,0,0,0
1248,169,129,129,129,129,129
1248,1202,18,18,18,18,18
1248,62,114,114,114,114,114
1248,1178,69,69,69,69,69
1248,666,1385,1565,1567,1385,1385
1248,686,111,111,111,111,111
1248,904,103,103,103,103,103
1248,1042,66,66,66,66,66
1248,1345,19,19,19,19,19
1248,1131,39,39,39,39,39
1248,855,51,51,51,51,51
1248,243,106,110,110,106,106
1248,1227,204,214,210,204,204
1248,630,106,106,106,106,106
1248,1180,83,83,83,83,83
1248,742,181,187,189,181,181
1248,1321,102,106,106,102,102
1248,1207,112,112,112,112,112
1248,378,169,169,169,169,169
1248,298,155,161,161,155,155
1248,1148,138,138,138,138,138
1248,170,219,235,219,223,223
1248,137,109,113,113,109,109
1248,827,738,864,836,738,738
1248,1439,165,177,183,165,165
1248,1270,199,211,213,207,199
1248,535,105,105,105,105,105
1248,943,0,0,0,0,0
1248,286,94,94,94,94,94
1248,1149,115,127,121,115,115
1248,1002,100,102,102,100,100
1248,149,103,103,103,103,103
1248,941,281,401,369,281,281
1248,1039,79,79,79,79,79
1248,939,90,90,90,90,90
1248,1108,82,82,82,82,82
1248,710,18,18,18,18,18
1248,415,168,168,170,188,188
1248,673,95,95,95,95,95
1248,258,96,96,96,96,96
1248,1269,308,348,378,308,308
1248,497,72,72,72,72,72
1248,1017,39,39,39,39,39
1248,189,82,82,82,82,82
1248,860,0,0,0,0,0
1248,609,130,136,136,130,130
1248,159,90,110,118,90,90
1248,603,325,325,325,325,325
1248,281,39,39,39,39,39
1248,862,131,131,131,143,139
1248,893,104,104,104,104,104
1248,109,78,78,78,78,78
1248,1161,39,39,39,39,39
1248,112,160,166,168,160,160
