g1.gid,g2.gid,ged,hungarian,vj,beam5,beam10
493,27,649,649,649,799,799
493,76,119,119,123,143,143
493,1225,41,67,61,53,41
493,681,274,274,278,328,328
493,576,373,373,373,523,523
493,635,436,436,436,586,586
493,1183,234,298,298,234,234
493,91,79,81,79,99,99
493,1497,76,84,80,76,80
493,916,66,86,84,66,66
493,278,85,151,155,85,85
493,117,35,81,81,35,35
493,793,20,74,72,20,20
493,709,436,436,436,586,586
493,1290,87,149,141,87,87
493,432,28,64,70,28,28
493,111,53,95,93,53,53
493,55,50,76,76,60,50
493,685,598,598,604,630,630
493,21,69,69,101,117,99
493,53,120,186,180,134,120
493,60,133,171,175,133,133
493,340,649,649,649,799,799
493,1258,362,366,368,362,362
493,257,152,152,156,268,268
493,119,175,179,175,257,257
493,693,145,145,161,205,205
493,1281,143,143,145,225,225
493,723,35,71,81,61,35
493,946,867,871,867,903,903
493,469,155,155,165,203,203
493,367,39,45,47,39,39
493,292,179,179,181,311,311
493,753,27,73,67,27,27
493,1061,191,251,259,191,197
493,924,436,436,436,586,586
493,173,204,204,208,248,248
493,613,26,88,80,26,26
493,1427,58,108,100,58,58
493,1464,107,107,109,143,143
493,1340,68,68,86,88,88
493,661,21,73,67,29,21
493,748,105,141,143,137,105
493,198,60,64,88,60,86
493,537,274,274,278,328,328
493,290,25,73,77,25,25
493,69,50,80,92,50,50
493,654,1014,1026,1014,1036,1036
493,951,49,83,69,49,49
493,1375,104,154,158,104,116
493,453,125,127,125,151,151
493,610,26,76,64,26,26
493,1080,72,96,106,108,72
493,13,27,67,73,27,27
493,775,373,373,373,523,523
493,26,649,649,649,799,799
493,356,136,192,190,136,138
493,414,45,73,81,67,45
493,330,87,137,139,113,87
493,65,55,111,105,57,55
493,905,562,562,562,576,576
493,241,268,332,352,270,268
493,958,33,71,67,33,33
493,470,718,718,718,792,770
493,1209,316,324,316,336,336
493,592,61,131,131,61,61
493,68,170,170,170,204,204
493,1472,67,127,135,67,67
493,886,23,69,69,23,23
493,239,150,218,220,150,150
493,1358,152,152,156,268,268
493,1096,73,89,83,73,73
493,1383,152,152,156,268,268
493,527,436,436,436,586,586
493,94,649,649,649,799,799
493,271,73,119,119,91,73
493,493,0,0,44,0,0
493,268,182,232,230,182,182
493,186,85,107,109,85,131
493,735,863,871,863,903,903
493,341,152,152,156,268,268
493,442,708,708,708,796,756
493,36,45,71,75,45,45
493,1037,326,380,388,352,326
493,743,373,373,373,523,523
493,1022,195,201,195,305,265
493,232,132,134,132,152,152
493,664,56,88,96,56,56
493,342,152,152,156,268,268
493,1372,362,362,376,362,362
493,509,436,436,436,586,586
493,274,36,64,60,42,36
493,468,94,110,94,124,124
493,671,19,49,47,33,19
493,1224,735,829,833,735,735
493,1038,519,609,607,521,519
493,577,436,436,436,586,586
493,599,382,382,382,522,522
493,84,95,107,101,95,95
493,9,17,67,67,17,17
493,269,45,61,69,45,45
493,328,32,58,52,32,32
493,1001,266,288,306,266,266
493,990,68,116,126,68,68
493,679,404,404,404,554,554
493,1456,79,103,105,79,79
493,38,53,115,117,53,53
493,193,121,137,149,121,121
493,199,90,162,154,96,90
493,1246,152,152,156,268,268
268,956,219,227,221,219,219
268,1109,232,232,232,260,260
268,272,184,234,238,184,184
268,1420,213,217,213,257,257
268,1249,227,275,315,301,227
268,162,180,214,238,180,180
268,920,745,761,783,745,745
268,991,493,629,621,493,493
268,1492,168,252,242,168,168
268,1313,395,665,675,395,395
268,717,172,240,242,172,172
268,1066,164,246,250,190,164
268,169,114,222,222,114,114
268,1178,204,210,204,252,252
268,666,1294,1562,1596,1294,1294
268,1131,232,232,232,260,260
268,243,163,221,245,171,163
268,1227,151,271,271,151,151
268,630,185,243,241,205,185
268,742,134,222,226,150,134
268,1321,173,253,247,173,173
268,378,140,252,264,140,140
268,298,178,218,216,178,178
268,1148,141,237,235,153,141
268,170,180,288,290,188,180
268,137,168,252,246,168,168
268,827,745,761,783,745,745
268,1439,164,232,246,202,164
268,1270,144,270,258,144,160
268,1149,172,240,234,172,172
268,1002,183,245,251,183,185
268,941,190,446,456,190,190
268,1039,158,238,242,158,158
268,415,139,219,219,139,149
268,1269,313,403,409,313,313
268,497,125,227,217,125,125
268,1017,232,232,232,260,260
268,189,229,229,229,303,303
268,609,195,235,235,195,195
268,159,213,237,235,213,213
268,603,312,312,312,546,546
268,281,232,232,232,260,260
268,862,164,236,234,164,164
268,893,207,237,237,207,207
268,1161,232,232,232,260,260
268,112,141,219,221,141,141
268,874,509,611,577,509,509
268,256,139,233,233,139,179
268,72,173,233,239,173,173
268,1400,136,200,224,136,136
268,408,213,237,235,213,213
268,333,165,225,237,165,165
268,196,195,241,245,195,195
268,982,113,243,243,113,113
268,433,177,241,245,177,177
268,25,194,234,222,194,194
268,1166,232,232,232,260,260
268,138,190,232,238,190,190
268,508,332,332,332,578,578
268,1230,129,225,233,129,147
268,48,157,253,233,161,157
268,43,229,229,229,303,303
268,75,40,212,206,40,40
268,858,156,230,242,156,174
268,1319,177,217,213,211,177
268,240,184,244,248,184,184
268,282,232,232,232,260,260
268,626,175,247,243,175,175
268,1387,172,240,234,172,172
268,315,232,232,232,260,260
268,639,174,234,224,174,176
268,1426,126,234,242,126,126
268,1283,139,233,233,139,139
268,226,229,229,229,303,303
268,368,156,228,224,156,156
268,460,137,223,221,137,225
268,633,219,227,221,219,219
268,728,183,241,237,191,183
268,455,219,249,247,219,219
268,332,179,221,221,183,179
268,900,291,291,291,515,515
268,1048,249,249,313,293,293
268,1074,147,211,229,147,147
268,436,184,232,248,192,184
268,994,332,332,332,578,578
268,716,340,346,340,498,498
268,806,291,291,291,515,515
268,1499,232,232,232,260,260
268,317,134,226,236,134,134
268,1346,292,316,366,292,292
268,397,477,477,477,791,791
268,192,139,219,221,139,139
268,887,819,851,855,819,819
268,336,200,208,206,200,200
268,971,332,332,332,578,578
268,158,170,224,240,170,170
268,264,477,477,477,791,791
268,27,477,477,477,791,791
268,76,139,233,233,139,139
268,1225,189,241,239,189,189
268,681,198,280,290,198,198
268,576,291,291,291,515,515
268,635,332,332,332,578,578
268,1183,182,298,296,182,182
268,91,141,217,221,141,141
268,1497,202,236,248,202,202
268,916,144,214,218,144,144
268,278,139,237,239,139,139
268,117,177,227,225,177,177
268,793,202,236,236,202,202
268,709,332,332,332,578,578
268,1290,177,243,241,177,189
268,432,184,230,234,184,184
268,111,169,231,241,169,169
268,55,170,236,242,178,170
268,685,470,536,510,470,470
268,21,131,227,227,131,131
268,53,80,208,220,80,80
268,60,103,229,195,103,103
268,340,477,477,477,791,791
268,1258,292,316,366,292,292
268,257,232,232,232,260,260
268,119,205,213,205,241,241
268,693,215,239,235,215,215
268,1281,217,237,233,217,217
268,723,169,247,233,169,169
268,946,745,765,795,745,745
268,469,99,221,221,99,99
268,367,185,227,235,189,185
268,292,229,229,229,303,303
268,753,167,235,221,167,167
268,1061,161,249,253,161,161
268,924,332,332,332,578,578
268,173,202,212,202,206,244
268,613,160,236,244,172,160
268,1427,144,236,242,144,174
268,1464,139,233,233,139,139
268,1340,204,238,244,204,204
268,661,171,225,241,171,171
268,748,127,217,225,127,127
268,198,174,240,246,174,174
268,537,198,280,290,198,198
268,290,195,243,239,195,195
268,69,162,234,236,162,162
268,654,878,992,974,878,878
268,951,181,245,243,181,181
268,1375,126,240,212,150,126
268,453,147,235,237,147,171
268,610,196,234,236,196,196
268,1080,170,258,256,170,170
268,13,191,233,235,191,191
268,775,291,291,291,515,515
268,26,477,477,477,791,791
268,356,110,240,250,110,110
268,414,175,239,235,175,175
268,330,165,237,251,165,165
268,65,135,229,217,135,145
268,905,418,502,490,418,418
268,241,212,310,316,212,212
268,958,187,241,229,187,187
268,470,512,512,512,780,780
268,1209,254,294,290,254,266
268,592,139,223,223,139,139
268,68,102,186,218,102,102
268,1472,121,219,225,135,121
268,886,193,217,237,193,199
268,239,160,274,254,160,160
268,1358,232,232,232,260,260
268,1096,159,249,239,159,159
268,1383,232,232,232,260,260
268,527,332,332,332,578,578
268,94,477,477,477,791,791
268,271,135,229,215,135,141
268,493,182,232,230,182,182
268,268,0,0,144,0,0
268,186,183,245,241,183,183
268,735,745,761,783,745,745
268,341,232,232,232,260,260
268,442,498,498,498,788,788
268,36,169,241,241,169,169
268,1037,204,334,342,204,204
268,743,291,291,291,515,515
268,1022,213,213,223,297,297
268,232,164,236,236,164,164
268,664,140,246,240,140,140
268,342,232,232,232,260,260
268,1372,292,316,362,292,292
268,509,332,332,332,578,578
268,274,182,238,236,188,182
268,468,174,246,238,174,174
268,671,197,237,237,197,197
268,1224,641,823,843,641,641
268,1038,439,603,595,439,439
268,577,332,332,332,578,578
268,599,282,282,282,514,514
268,84,177,241,245,177,177
268,9,185,239,229,185,185
268,269,153,233,231,153,153
268,328,182,230,234,182,194
268,1001,244,264,250,244,244
268,990,130,222,234,142,130
268,679,312,312,312,546,546
268,1456,127,219,237,127,127
268,38,135,231,233,135,135
268,193,85,225,223,85,93
268,199,146,252,246,154,146
268,1246,232,232,232,260,260
186,956,78,78,84,144,144
186,1109,101,101,101,177,177
186,272,79,133,123,79,87
186,1420,102,102,102,214,214
186,1249,236,278,288,236,236
186,162,81,105,115,81,81
186,920,800,856,836,800,800
186,991,606,680,682,606,606
186,1492,49,105,97,83,49
186,1313,550,656,668,562,550
186,717,69,93,89,69,69
186,1066,41,117,101,41,41
186,169,113,159,163,113,113
186,1178,113,113,113,211,211
186,666,1445,1569,1575,1455,1445
186,1131,101,101,101,177,177
186,243,40,114,94,70,40
186,1227,164,192,198,164,164
186,630,62,118,94,62,62
186,742,113,153,155,117,113
186,1321,70,104,100,82,70
186,378,157,199,199,157,157
186,298,207,243,223,207,207
186,1148,72,122,124,72,72
186,170,181,221,213,181,181
186,137,41,103,93,41,55
186,827,800,856,836,800,800
186,1439,153,243,225,173,153
186,1270,165,201,207,165,165
186,1149,57,113,113,91,57
186,1002,56,114,108,56,56
186,941,359,459,451,359,359
186,1039,69,83,91,85,69
186,415,116,144,152,116,122
186,1269,350,468,446,396,350
186,497,80,90,80,134,96
186,1017,101,101,101,177,177
186,189,124,124,124,220,220
186,609,68,104,102,68,74
186,159,78,142,140,90,78
186,603,355,355,355,463,463
186,281,101,101,101,177,177
186,862,73,113,109,85,73
186,893,74,100,92,74,78
186,1161,101,101,101,177,177
186,112,118,148,142,118,118
186,874,562,642,632,562,562
186,256,88,88,88,102,102
186,72,66,98,84,70,66
186,1400,59,107,97,59,59
186,408,78,142,140,90,78
186,333,76,116,118,76,76
186,196,52,94,84,74,52
186,982,116,150,152,158,116
186,433,36,70,76,50,36
186,25,69,97,97,69,69
186,1166,101,101,101,177,177
186,138,67,105,105,67,77
186,508,387,387,387,495,495
186,1230,66,98,98,88,66
186,48,74,100,96,74,124
186,43,124,124,124,220,220
186,75,149,239,233,149,149
186,858,73,115,115,73,75
186,1319,94,94,94,124,124
186,240,81,93,91,81,81
186,282,101,101,101,177,177
186,626,60,90,112,66,60
186,1387,57,113,113,91,57
186,315,101,101,101,177,177
186,639,65,115,117,65,65
186,1426,89,125,127,89,89
186,1283,48,100,88,48,48
186,226,124,124,124,220,220
186,368,83,129,123,83,83
186,460,86,120,122,86,144
186,633,78,78,84,210,152
186,728,56,108,92,64,56
186,455,72,120,104,80,72
186,332,128,138,136,134,128
186,900,324,324,324,432,432
186,1048,248,262,254,248,248
186,1074,76,114,122,76,78
186,436,55,113,97,81,55
186,994,387,387,387,495,495
186,716,431,433,431,493,493
186,806,324,324,324,432,432
186,1499,101,101,101,177,177
186,317,91,111,99,137,91
186,1346,303,333,351,303,303
186,397,600,600,600,708,708
186,192,118,156,158,118,118
186,887,864,940,968,864,864
186,336,147,199,191,147,213
186,971,387,387,387,495,495
186,158,75,105,127,75,75
186,264,600,600,600,708,708
186,27,600,600,600,708,708
186,76,48,100,88,48,48
186,1225,70,118,108,72,70
186,681,225,267,251,225,225
186,576,324,324,324,432,432
186,635,387,387,387,495,495
186,1183,231,243,231,259,257
186,91,64,94,90,64,64
186,1497,47,89,93,47,47
186,916,105,145,155,107,105
186,278,116,176,174,116,124
186,117,82,120,118,82,82
186,793,73,115,99,73,73
186,709,387,387,387,495,495
186,1290,86,116,116,86,86
186,432,69,109,109,79,69
186,111,106,126,122,106,106
186,55,63,111,123,67,63
186,685,511,597,607,511,511
186,21,74,84,92,90,74
186,53,129,157,159,145,129
186,60,142,142,142,158,158
186,340,600,600,600,708,708
186,1258,303,333,351,303,303
186,257,101,101,101,177,177
186,119,110,110,110,238,238
186,693,108,108,126,122,122
186,1281,102,102,112,110,122
186,723,60,122,100,60,60
186,946,800,856,846,800,800
186,469,108,148,172,108,108
186,367,74,110,114,74,76
186,292,124,124,124,220,220
186,753,80,114,122,80,86
186,1061,188,266,246,188,188
186,924,387,387,387,495,495
186,173,143,143,143,187,187
186,613,65,125,123,89,65
186,1427,73,129,127,73,73
186,1464,82,100,88,82,82
186,1340,71,107,99,71,71
186,661,60,110,106,60,60
186,748,108,110,108,156,114
186,198,55,119,111,55,57
186,537,225,267,251,225,225
186,290,68,118,108,68,68
186,69,83,117,127,91,83
186,654,935,1027,1009,949,935
186,951,60,98,102,68,60
186,1375,129,137,143,129,129
186,453,74,82,98,74,74
186,610,63,115,105,63,65
186,1080,75,91,95,85,75
186,13,68,116,102,68,68
186,775,324,324,324,432,432
186,26,600,600,600,708,708
186,356,133,191,197,133,161
186,414,44,72,94,44,44
186,330,54,102,104,54,54
186,65,70,140,140,70,70
186,905,481,555,555,481,481
186,241,255,345,349,273,255
186,958,56,104,110,70,56
186,470,655,655,655,693,693
186,1209,253,303,311,255,253
186,592,120,168,166,120,120
186,68,93,173,163,109,93
186,1472,106,142,154,106,114
186,886,64,116,112,64,64
186,239,175,183,197,175,175
186,1358,101,101,101,177,177
186,1096,56,112,108,56,56
186,1383,101,101,101,177,177
186,527,387,387,387,495,495
186,94,600,600,600,708,708
186,271,80,108,102,80,80
186,493,65,107,109,65,65
186,268,171,245,241,171,171
186,186,0,0,78,0,0
186,735,800,856,836,800,800
186,341,101,101,101,177,177
186,442,641,641,641,707,707
186,36,80,114,104,80,88
186,1037,295,375,373,295,299
186,743,324,324,324,432,432
186,1022,166,166,168,202,200
186,232,89,89,97,109,109
186,664,45,117,117,45,97
186,342,101,101,101,177,177
186,1372,301,347,357,301,301
186,509,387,387,387,495,495
186,274,75,101,107,83,75
186,468,83,83,83,85,85
186,671,72,108,104,72,72
186,1224,696,828,848,696,696
186,1038,498,606,618,498,498
186,577,387,387,387,495,495
186,599,333,333,333,449,443
186,84,36,70,76,50,36
186,9,68,114,104,74,68
186,269,92,114,130,92,92
186,328,63,105,103,65,63
186,1001,245,295,291,245,249
186,990,103,161,153,103,103
186,679,355,355,355,463,463
186,1456,60,100,102,60,60
186,38,90,140,138,90,90
186,193,116,128,116,146,146
186,199,149,183,189,151,149
186,1246,101,101,101,177,177
735,956,748,842,824,748,750
735,1109,729,839,811,729,729
735,272,757,847,847,761,757
735,1420,678,824,812,678,678
735,1249,642,792,770,642,642
735,162,763,857,841,763,785
735,920,0,0,204,0,0
735,991,364,364,364,444,444
735,1492,791,867,855,791,791
735,1313,606,778,818,606,606
735,717,789,869,861,789,789
735,1066,809,873,873,809,817
735,169,687,839,799,687,687
735,1178,669,847,803,669,669
735,666,687,1335,1313,687,687
735,1131,729,839,811,729,729
735,243,812,864,868,812,812
735,1227,714,788,798,714,714
735,630,830,882,878,830,832
735,742,783,817,827,783,783
735,1321,788,854,842,796,788
735,378,655,767,771,655,655
735,298,683,775,787,683,683
735,1148,788,852,862,788,788
735,170,701,769,783,701,703
735,137,809,863,855,817,809
735,827,0,0,204,0,0
735,1439,665,773,781,675,665
735,1270,703,789,771,703,703
735,1149,779,869,853,779,779
735,1002,820,876,874,820,820
735,941,525,703,703,525,525
735,1039,803,867,867,803,803
735,415,784,810,820,786,784
735,1269,484,586,674,490,484
735,497,770,858,850,770,770
735,1017,729,839,811,729,729
735,189,688,816,800,688,688
735,609,832,846,850,832,832
735,159,708,836,800,708,708
735,603,455,527,485,455,455
735,281,729,839,811,729,729
735,862,821,865,871,827,821
735,893,832,878,860,832,836
735,1161,729,839,811,729,729
735,112,784,830,830,784,784
735,874,240,352,352,358,240
735,256,760,860,856,760,760
735,72,788,870,848,788,788
735,1400,775,847,853,775,775
735,408,708,836,800,708,708
735,333,814,850,872,814,814
735,196,826,866,858,826,826
735,982,710,778,802,710,710
735,433,780,848,844,780,780
735,25,837,873,877,837,837
735,1166,729,839,811,729,729
735,138,827,863,875,831,827
735,508,423,457,489,423,423
735,1230,760,860,858,760,760
735,48,762,834,854,762,762
735,43,688,816,800,688,688
735,75,667,749,783,667,667
735,858,799,865,855,799,803
735,1319,702,826,816,702,704
735,240,781,853,839,781,781
735,282,729,839,811,729,729
735,626,814,848,868,814,814
735,1387,779,869,853,779,779
735,315,729,839,811,729,729
735,639,811,855,853,817,811
735,1426,767,845,861,767,767
735,1283,760,852,856,760,760
735,226,688,816,800,688,688
735,368,717,847,823,717,717
735,460,728,850,824,740,728
735,633,750,834,828,750,750
735,728,822,874,848,822,822
735,455,830,868,862,830,834
735,332,782,810,822,784,782
735,900,486,774,730,486,486
735,1048,634,758,766,634,634
735,1074,752,846,832,752,752
735,436,825,863,867,825,833
735,994,423,457,489,423,423
735,716,353,429,425,353,353
735,806,486,774,730,486,486
735,1499,729,839,811,729,729
735,317,729,821,823,729,729
735,1346,579,579,679,581,581
735,397,456,456,456,636,636
735,192,768,806,818,768,768
735,887,196,196,196,460,460
735,336,645,813,815,645,645
735,971,423,457,489,423,423
735,158,815,871,865,815,815
735,264,456,456,456,636,636
735,27,456,456,456,636,636
735,76,760,868,856,760,760
735,1225,840,864,872,840,840
735,681,575,739,741,575,575
735,576,486,774,730,486,486
735,635,423,457,489,423,423
735,1183,603,733,749,603,603
735,91,782,864,866,782,782
735,1497,823,877,861,823,829
735,916,785,831,845,785,785
735,278,736,774,814,740,736
735,117,814,868,864,814,814
735,793,841,881,875,841,841
735,709,423,457,489,423,423
735,1290,744,842,850,744,744
735,432,839,855,869,839,839
735,111,780,856,862,780,780
735,55,795,865,857,795,795
735,685,273,383,389,273,273
735,21,776,854,862,788,776
735,53,715,803,799,715,715
735,60,706,794,796,706,706
735,340,456,456,456,636,636
735,1258,579,579,679,581,581
735,257,729,839,811,729,729
735,119,672,790,802,672,672
735,693,746,826,806,746,746
735,1281,792,822,808,792,792
735,723,814,860,870,818,814
735,946,0,204,144,0,0
735,469,700,830,830,700,700
735,367,830,868,872,830,830
735,292,688,816,800,688,688
735,753,822,860,856,822,822
735,1061,660,776,792,660,668
735,924,423,457,489,423,423
735,173,655,807,807,655,655
735,613,801,841,863,803,801
735,1427,781,863,851,789,781
735,1464,760,848,856,760,760
735,1340,817,869,857,817,817
735,661,816,872,874,816,816
735,748,734,868,822,734,734
735,198,819,877,857,819,819
735,537,575,739,741,575,575
735,290,838,882,874,838,838
735,69,793,843,867,793,793
735,654,371,831,809,371,371
735,951,824,872,868,828,824
735,1375,731,775,813,731,735
735,453,752,850,852,752,752
735,610,835,875,863,835,835
735,1080,787,855,861,787,793
735,13,846,870,876,846,846
735,775,486,774,730,486,486
735,26,456,456,456,636,636
735,356,699,783,795,705,699
735,414,812,856,874,812,812
735,330,762,844,840,776,762
735,65,790,858,858,790,790
735,905,327,617,703,327,327
735,241,573,747,733,573,589
735,958,830,858,872,830,830
735,470,421,421,421,685,623
735,1209,553,751,733,553,553
735,592,760,812,818,760,760
735,68,699,847,809,699,699
735,1472,754,818,830,754,754
735,886,836,876,862,836,836
735,239,679,805,801,681,679
735,1358,729,839,811,729,729
735,1096,814,864,862,814,814
735,1383,729,839,811,729,729
735,527,423,457,489,423,423
735,94,456,456,456,636,636
735,271,768,842,830,768,768
735,493,817,871,863,817,817
735,268,645,761,783,645,645
735,186,784,856,836,784,784
735,735,0,0,204,0,0
735,341,729,839,811,729,729
735,442,435,435,435,677,637
735,36,816,856,870,822,816
735,1037,523,723,747,523,523
735,743,486,774,730,486,486
735,1022,746,838,790,764,746
735,232,767,853,823,769,767
735,664,793,859,863,793,797
735,342,729,839,811,729,729
735,1372,581,641,681,581,581
735,509,423,457,489,423,423
735,274,817,873,875,817,817
735,468,779,857,849,779,779
735,671,834,878,880,838,834
735,1224,540,802,782,540,540
735,1038,384,660,684,412,384
735,577,423,457,489,423,423
735,599,475,747,719,475,475
735,84,780,848,844,780,780
735,9,828,872,878,832,828
735,269,810,864,860,810,810
735,328,827,869,873,827,827
735,1001,643,715,737,643,643
735,990,767,827,829,767,767
735,679,455,527,485,455,455
735,1456,784,834,858,784,784
735,38,774,820,824,774,774
735,193,764,814,830,764,764
735,199,733,797,803,733,739
735,1246,729,839,811,729,729
341,956,43,43,43,43,43
341,1109,0,0,0,0,0
341,272,162,168,168,162,162
341,1420,21,21,21,21,21
341,1249,155,177,175,155,155
341,162,142,142,148,154,154
341,920,699,839,811,699,699
341,991,491,587,523,491,491
341,1492,124,124,124,132,132
341,1313,467,559,523,467,467
341,717,90,90,90,90,90
341,1066,122,122,122,126,126
341,169,142,142,142,142,142
341,1178,30,30,30,30,30
341,666,1346,1578,1584,1346,1346
341,1131,0,0,0,0,0
341,243,127,127,127,131,131
341,1227,217,235,227,217,217
341,630,131,131,131,131,131
341,742,204,208,210,204,204
341,1321,123,123,123,123,123
341,378,182,198,192,182,182
341,298,158,158,158,164,164
341,1148,155,155,155,155,155
341,170,242,252,242,250,250
341,137,126,126,126,134,134
341,827,699,839,811,699,699
341,1439,176,186,186,176,176
341,1270,212,222,222,222,212
341,1149,136,138,138,136,136
341,1002,121,121,121,121,121
341,941,302,362,362,302,302
341,1039,104,104,104,104,104
341,415,185,185,185,205,205
341,1269,309,339,327,309,309
341,497,95,95,95,95,95
341,1017,0,0,0,0,0
341,189,43,43,43,43,43
341,609,155,155,155,155,155
341,159,111,123,125,111,111
341,603,286,286,286,286,286
341,281,0,0,0,0,0
341,862,156,156,156,172,156
341,893,125,125,125,125,125
341,1161,0,0,0,0,0
341,112,185,185,187,185,185
341,874,463,497,463,463,463
341,256,95,95,95,95,95
341,72,89,89,89,89,89
341,1400,134,134,134,146,146
341,408,111,123,125,111,111
341,333,157,165,163,157,157
341,196,115,115,115,115,115
341,982,185,189,197,185,185
341,433,113,113,113,113,113
341,25,150,150,152,150,150
341,1166,0,0,0,0,0
341,138,142,142,142,150,150
341,508,318,318,318,318,318
341,1230,133,133,133,133,133
341,48,97,97,97,101,101
341,43,43,43,43,43,43
341,75,188,198,198,188,188
341,858,150,158,160,150,152
341,1319,63,63,63,63,63
341,240,58,58,58,58,58
341,282,0,0,0,0,0
341,626,131,131,131,147,139
341,1387,136,138,138,136,136
341,315,0,0,0,0,0
341,639,140,140,140,148,148
341,1426,156,156,164,172,172
341,1283,95,95,95,95,95
341,226,43,43,43,43,43
341,368,110,110,110,110,110
341,460,115,115,115,117,117
341,633,43,43,43,43,43
341,728,145,149,149,145,145
341,455,125,125,125,125,125
341,332,187,187,187,217,211
341,900,255,255,255,255,255
341,1048,147,147,147,183,147
341,1074,119,123,119,119,119
341,436,134,136,136,134,134
341,994,318,318,318,318,318
341,716,346,346,346,346,346
341,806,255,255,255,255,255
341,1499,0,0,0,0,0
341,317,104,104,104,104,104
341,1346,216,238,236,216,216
341,397,531,531,531,531,531
341,192,195,195,195,199,199
341,887,751,895,895,751,751
341,336,54,54,54,54,54
341,971,318,318,318,318,318
341,158,150,150,150,158,158
341,264,531,531,531,531,531
341,27,531,531,531,531,531
341,76,95,95,95,95,95
341,1225,135,135,135,135,135
341,681,176,248,248,176,176
341,576,255,255,255,255,255
341,635,318,318,318,318,318
341,1183,190,190,190,190,190
341,91,123,125,123,123,123
341,1497,122,122,122,122,122
341,916,188,188,188,188,188
341,278,199,199,199,199,207
341,117,171,171,171,171,171
341,793,146,146,146,146,146
341,709,318,318,318,318,318
341,1290,147,169,169,147,147
341,432,164,166,164,166,166
341,111,157,157,159,181,181
341,55,148,148,148,154,154
341,685,426,426,426,426,426
341,21,113,113,113,161,113
341,53,154,168,170,154,154
341,60,149,149,149,165,165
341,340,531,531,531,531,531
341,1258,216,238,236,216,216
341,257,0,0,0,0,0
341,119,27,27,27,27,27
341,693,53,53,53,53,53
341,1281,57,57,57,57,57
341,723,129,129,129,133,133
341,946,699,839,825,699,699
341,469,155,179,175,155,155
341,367,155,157,157,155,155
341,292,43,43,43,43,43
341,753,163,163,163,169,169
341,1061,189,199,203,189,189
341,924,318,318,318,318,318
341,173,44,44,44,44,44
341,613,148,156,154,172,148
341,1427,150,160,160,152,150
341,1464,95,95,95,95,95
341,1340,114,114,114,114,114
341,661,139,141,141,139,139
341,748,105,105,105,113,113
341,198,116,116,116,116,116
341,537,176,248,248,176,176
341,290,135,135,135,135,135
341,69,158,158,158,160,160
341,654,832,1030,1024,832,832
341,951,133,133,133,133,133
341,1375,160,166,160,162,162
341,453,91,91,91,91,91
341,610,132,132,132,132,132
341,1080,100,100,100,108,108
341,13,145,145,145,149,149
341,775,255,255,255,255,255
341,26,531,531,531,531,531
341,356,204,204,204,204,204
341,414,127,127,127,131,131
341,330,147,147,147,147,147
341,65,155,169,167,155,155
341,905,372,372,372,372,372
341,241,284,296,306,284,284
341,958,143,143,143,155,155
341,470,566,566,566,566,566
341,1209,212,288,288,212,212
341,592,201,221,213,201,201
341,68,140,140,140,168,140
341,1472,169,169,169,177,177
341,886,141,141,141,143,141
341,239,206,206,206,214,214
341,1358,0,0,0,0,0
341,1096,133,135,135,133,133
341,1383,0,0,0,0,0
341,527,318,318,318,318,318
341,94,531,531,531,531,531
341,271,139,143,149,139,139
341,493,152,152,156,162,162
341,268,208,232,232,208,208
341,186,101,101,101,123,123
341,735,699,839,811,699,699
341,341,0,0,0,0,0
341,442,552,552,552,552,552
341,36,129,129,129,149,129
341,1037,254,332,332,254,254
341,743,255,255,255,255,255
341,1022,61,61,61,61,61
341,232,78,78,78,78,78
341,664,136,136,136,136,136
341,342,0,0,0,0,0
341,1372,216,238,236,216,216
341,509,318,318,318,318,318
341,274,144,146,144,144,144
341,468,80,80,80,80,80
341,671,143,143,143,143,143
341,1224,633,765,705,633,633
341,1038,423,535,491,445,423
341,577,318,318,318,318,318
341,599,264,264,264,264,264
341,84,113,113,113,113,113
341,9,139,139,139,147,147
341,269,169,169,169,183,183
341,328,146,146,146,148,146
341,1001,162,164,164,162,162
341,990,180,188,196,180,180
341,679,286,286,286,286,286
341,1456,123,123,123,123,123
341,38,169,169,169,171,171
341,193,125,125,125,141,141
341,199,212,228,228,212,234
341,1246,0,0,0,0,0
442,956,585,585,585,585,585
442,1109,552,552,552,552,552
442,272,624,640,646,624,630
442,1420,545,549,549,545,545
442,1249,397,397,397,397,397
442,162,616,646,652,616,616
442,920,435,435,435,447,447
442,991,353,353,353,369,369
442,1492,666,674,666,680,680
442,1313,581,619,619,581,581
442,717,642,642,642,698,698
442,1066,676,678,678,676,676
442,169,540,540,540,618,618
442,1178,536,550,552,536,544
442,666,1088,1340,1340,1088,1088
442,1131,552,552,552,552,552
442,243,685,697,697,685,685
442,1227,597,617,619,597,603
442,630,697,709,713,697,697
442,742,634,662,658,634,634
442,1321,643,643,643,663,665
442,378,508,508,508,552,552
442,298,494,494,496,508,508
442,1148,645,665,665,645,645
442,170,618,644,648,618,618
442,137,670,670,670,690,674
442,827,435,435,435,447,447
442,1439,508,508,508,580,540
442,1270,558,578,572,558,558
442,1149,604,616,616,604,604
442,1002,687,705,701,687,687
442,941,478,478,480,520,520
442,1039,662,674,676,662,662
442,415,641,667,669,641,641
442,1269,415,427,415,425,425
442,497,637,649,639,637,637
442,1017,552,552,552,552,552
442,189,509,509,509,509,509
